Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487802310.852732, 1487802310.852732, -1.082825, -0.167480, -0.289490, +0.387534, +0.681796, +2.132962 
1487802310.856672, 1487802310.856672, -1.082825, -0.167480, -0.289490, +0.380057, +0.367770, +2.260068 
1487802310.860626, 1487802310.860626, -1.082825, -0.167480, -0.289490, +0.380057, +0.367770, +2.260068 
1487802310.864574, 1487802310.864574, -1.082825, -0.167480, -0.289490, +0.380057, +0.367770, +2.260068 
1487802310.868485, 1487802310.868485, -1.082825, -0.167480, -0.289490, +0.409964, +0.592074, +1.901181 
1487802310.872228, 1487802310.872228, -1.086304, -0.164673, -0.293884, +0.409964, +0.592074, +1.901181 
1487802310.875973, 1487802310.875973, -1.086304, -0.164673, -0.293884, +0.409964, +0.592074, +1.901181 
1487802310.879843, 1487802310.879843, -1.086304, -0.164673, -0.293884, +0.133322, +0.599551, +1.646970 
1487802310.883776, 1487802310.883776, -1.086304, -0.164673, -0.293884, +0.133322, +0.599551, +1.646970 
1487802310.887726, 1487802310.887726, -1.086304, -0.164673, -0.293884, +0.133322, +0.599551, +1.646970 
1487802310.891667, 1487802310.891667, -1.088074, -0.159241, -0.294434, +0.305289, +0.666842, +1.714261 
1487802310.895610, 1487802310.895610, -1.088074, -0.159241, -0.294434, +0.305289, +0.666842, +1.714261 
1487802310.899602, 1487802310.899602, -1.088074, -0.159241, -0.294434, +0.305289, +0.936007, +1.138547 
1487802310.903543, 1487802310.903543, -1.088074, -0.159241, -0.294434, -0.188180, +0.936007, +1.138547 
1487802310.907486, 1487802310.907486, -1.088074, -0.159241, -0.294434, -0.188180, +0.936007, +1.138547 
1487802310.911437, 1487802310.911437, -1.090088, -0.149658, -0.297119, -0.846139, +0.584597, +0.951627 
1487802310.915376, 1487802310.915376, -1.090088, -0.149658, -0.297119, -0.846139, +0.584597, +0.951627 
1487802310.919239, 1487802310.919239, -1.090088, -0.149658, -0.297119, -0.846139, +0.584597, +0.951627 
